trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
556,False,"{'a': 0.2, 'e': 0.0018712775209075707}",35,25,21.009540545744382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.2, 'e': 0.001852564745698495}",30,18,21.563213080967373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.2, 'e': 0.0018340390982415102}",25,10,19.571151054485448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.2, 'e': 0.001815698707259095}",35,13,33.454636227365384,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.2, 'e': 0.001797541720186504}",20,10,18.920669473232437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.2, 'e': 0.001779566302984639}",25,13,18.205313295447883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.2, 'e': 0.0017617706399547925}",30,13,29.676976249876645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.2, 'e': 0.0017441529335552445}",20,7,21.83345183823199,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.2, 'e': 0.0017267114042196921}",20,0,33.64097358536248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
565,False,"{'a': 0.2, 'e': 0.0017094442901774952}",20,11,16.244323688563227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.2, 'e': 0.0016923498472757202}",25,12,20.964665871477703,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.2, 'e': 0.001675426348802963}",20,10,19.620221127302994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.2, 'e': 0.0016586720853149332}",25,10,25.428695079392647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.2, 'e': 0.0016420853644617838}",30,11,33.2562386647215,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.2, 'e': 0.0016256645108171659}",25,12,25.71160123885771,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.0016094078657089943}",20,4,29.474479863179887,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.2, 'e': 0.0015933137870519044}",25,9,29.780363651740668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.2, 'e': 0.0015773806491813853}",20,12,18.28712964656568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.2, 'e': 0.0015616068426895714}",20,2,25.573610721393585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.2, 'e': 0.0015459907742626758}",30,18,19.43627942072659,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.2, 'e': 0.001530530866520049}",20,3,31.387980277308188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.2, 'e': 0.0015152255578548485}",20,11,15.784028460837261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.2, 'e': 0.0015000733022763}",20,0,27.706385378985647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.2, 'e': 0.001485072569253537}",20,12,13.137050932234613,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.2, 'e': 0.0014702218435610015}",20,16,9.471451247681408,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.2, 'e': 0.0014555196251253915}",30,16,30.349444795773987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.2, 'e': 0.0014409644288741377}",25,10,25.61906980111041,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.2, 'e': 0.0014265547845853962}",25,15,17.227943626366482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.2, 'e': 0.0014122892367395422}",20,9,23.583313792136195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.2, 'e': 0.0013981663443721468}",20,11,18.45434529093994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.2, 'e': 0.0013841846809284253}",30,0,48.048876661211985,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.2, 'e': 0.001370342834119141}",20,12,16.526551884631665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.2, 'e': 0.0013566394057779496}",20,12,17.466826358132657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.2, 'e': 0.0013430730117201702}",20,0,36.07497972433741,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.2, 'e': 0.0013296422816029684}",20,7,20.80312578623413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.2, 'e': 0.0013163458587869387}",20,14,9.163852253059844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.2, 'e': 0.0013031824001990694}",20,0,27.85404553763251,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.2, 'e': 0.0012901505761970787}",20,1,31.388823012972605,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.2, 'e': 0.0012772490704351079}",20,1,32.459619440684136,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.2, 'e': 0.0012644765797307567}",20,12,15.833849948975018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.2, 'e': 0.0012518318139334492}",20,12,13.488648444123136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.2, 'e': 0.0012393134957941147}",25,11,28.323584831942117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.2, 'e': 0.0012269203608361735}",20,16,9.994434604853957,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.0012146511572278117}",20,15,11.742886055363536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.2, 'e': 0.0012025046456555335}",20,11,13.136703594092689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.2, 'e': 0.0011904795991989781}",25,1,38.61418107872104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.2, 'e': 0.0011785748032069883}",30,17,22.803322562538916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.2, 'e': 0.0011667890551749183}",35,18,37.07952992309659,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.2, 'e': 0.001155121164623169}",20,9,23.597873973465788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.2, 'e': 0.0011435699529769375}",25,3,33.666609874698956,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.2, 'e': 0.0011321342534471681}",25,11,27.40165800377358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.2, 'e': 0.0011208129109126965}",20,10,17.852888510189555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.2, 'e': 0.0011096047818035695}",25,8,31.849466832823445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.2, 'e': 0.0010985087339855338}",20,12,16.831521776316663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.2, 'e': 0.0010875236466456784}",20,15,7.065003852964251,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.2, 'e': 0.0010766484101792217}",35,18,27.88295342483277,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.2, 'e': 0.0010658819260774294}",25,3,31.98321828956382,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.2, 'e': 0.0010552231068166552}",20,0,28.32403041629256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.2, 'e': 0.0010446708757484886}",20,7,20.14393820102472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.2, 'e': 0.0010342241669910037}",20,9,21.772021611655894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.2, 'e': 0.0010238819253210938}",20,0,35.6739221217276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
617,False,"{'a': 0.2, 'e': 0.0010136431060678828}",20,12,16.36287137494501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.2, 'e': 0.001003506675007204}",30,10,33.69306734105555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.2, 'e': 0.0009934716082571318}",20,13,15.880502751942972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.2, 'e': 0.0009835368921745605}",25,12,21.93807392018853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.2, 'e': 0.0009737015232528149}",20,6,25.71123952045615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.2, 'e': 0.0009639645080202867}",25,8,33.753093967634236,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.2, 'e': 0.0009543248629400839}",35,17,31.654994974141463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.2, 'e': 0.0009447816143106831}",20,12,14.667859911250005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.2, 'e': 0.0009353337981675762}",25,14,18.781015237963878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.2, 'e': 0.0009259804601859004}",25,20,9.968645651820818,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.2, 'e': 0.0009167206555840414}",20,15,9.623913735927776,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.2, 'e': 0.000907553449028201}",25,2,36.59954012612841,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.2, 'e': 0.000898477914537919}",35,24,19.507601443808987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.2, 'e': 0.0008894931353925398}",25,10,22.87323399229,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.2, 'e': 0.0008805982040386145}",20,7,26.264206495813337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.2, 'e': 0.0008717922219982283}",20,5,23.254516197675226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.2, 'e': 0.000863074299778246}",30,16,25.515231417473963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.2, 'e': 0.0008544435567804635}",20,14,11.844888220229555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.2, 'e': 0.0008458991212126588}",25,8,30.51438391737144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.2, 'e': 0.0008374401300005322}",30,20,19.528640071788274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.2, 'e': 0.0008290657287005269}",25,17,18.945928049094675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.2, 'e': 0.0008207750714135216}",20,15,10.655236959976282,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.2, 'e': 0.0008125673206993864}",20,7,18.384446848196536,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.2, 'e': 0.0008044416474923925}",30,13,29.202315815717668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.2, 'e': 0.0007963972310174686}",20,2,36.05638477944847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.2, 'e': 0.0007884332587072939}",25,14,18.285671821797983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.2, 'e': 0.000780548926120221}",20,10,19.24903052495319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.2, 'e': 0.0007727434368590188}",20,14,11.555019050149681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.2, 'e': 0.0007650160024904286}",20,8,18.258404333279636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.2, 'e': 0.0007573658424655244}",30,13,32.226080933324944,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.2, 'e': 0.0007497921840408691}",25,0,33.660315161511704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
648,False,"{'a': 0.2, 'e': 0.0007422942622004605}",35,19,29.886705282238065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.2, 'e': 0.0007348713195784558}",20,1,28.599552349842465,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.2, 'e': 0.0007275226063826713}",20,15,9.750467122183453,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.2, 'e': 0.0007202473803188446}",30,17,23.143292215344626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.2, 'e': 0.0007130449065156562}",20,4,29.171770952402127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.2, 'e': 0.0007059144574504997}",25,15,22.390144541518346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.2, 'e': 0.0006988553128759946}",25,19,9.745628656711293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.2, 'e': 0.0006918667597472347}",25,17,16.167338511838594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.2, 'e': 0.0006849480921497623}",20,16,10.387400647969077,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.2, 'e': 0.0006780986112282646}",30,20,19.655191853149752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.2, 'e': 0.000671317625115982}",30,17,23.468655203480626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.2, 'e': 0.0006646044488648222}",20,15,8.966188994268046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.2, 'e': 0.000657958404376174}",20,12,14.150156199930269,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.2, 'e': 0.0006513788203324122}",30,13,26.9774300060109,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.2, 'e': 0.0006448650321290881}",30,19,21.808090127958145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.2, 'e': 0.0006384163818077972}",25,16,17.335808895360476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.2, 'e': 0.0006320322179897193}",25,11,26.170365698183286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.2, 'e': 0.0006257118958098221}",20,13,11.007639749549531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.2, 'e': 0.0006194547768517239}",20,9,16.787279496631417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.2, 'e': 0.0006132602290832066}",20,3,27.938950987045352,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.2, 'e': 0.0006071276267923746}",20,6,23.35412007015644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.2, 'e': 0.0006010563505244508}",25,3,44.97331842506255,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.2, 'e': 0.0005950457870192063}",35,26,15.281260361150652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.2, 'e': 0.0005890953291490142}",25,7,32.41884913819482,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.2, 'e': 0.0005832043758575241}",20,10,16.810288217778318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.2, 'e': 0.0005773723320989489}",20,14,11.27686398746976,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.2, 'e': 0.0005715986087779593}",20,6,23.266661711176084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.2, 'e': 0.0005658826226901798}",25,13,22.41159586702811,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.2, 'e': 0.0005602237964632779}",35,19,31.790379261607967,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.2, 'e': 0.0005546215584986452}",20,3,29.312689558041477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.2, 'e': 0.0005490753429136587}",25,14,19.133585927566074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.2, 'e': 0.0005435845894845221}",20,11,13.938816491013968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.2, 'e': 0.0005381487435896769}",20,15,9.597145289828925,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.2, 'e': 0.0005327672561537801}",25,13,19.05896917589635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.2, 'e': 0.0005274395835922423}",25,12,22.626879548666594,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.2, 'e': 0.0005221651877563199}",20,11,16.150562731188536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.2, 'e': 0.0005169435358787567}",25,7,36.048591535446675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.2, 'e': 0.0005117741005199691}",20,5,26.008852995588164,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.2, 'e': 0.0005066563595147694}",20,0,35.693729220604716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.2, 'e': 0.0005015897959196216}",20,9,21.913427796412982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.2, 'e': 0.0004965738979604255}",30,21,16.11357471015817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,13,25.850639360886056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,10,35.745580894022694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,13,12.431561143958934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,13,14.584667041940447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,13,23.090678735057274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,8,16.78306929242088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,19,19.6267407840914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,15,34.195864446219126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,11,24.048867822546615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,16,22.154154879511342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,9,25.180582266189123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",35,12,39.638262743992364,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,18,21.61347902499775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,15,22.294912369114968,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,10,32.31514649581394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,3,27.14751458463534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,10,15.153241172807247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,12,10.137223197746337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,11,25.847224569170756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,6,24.240314221770493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,12,16.192947114223237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,17,12.763783940760485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,9,20.404910988639738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,17,15.882669232767643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,2,29.42083410114305,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,7,20.278713171185906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",30,24,11.133970323950779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,13,33.27195957684127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,0,32.07856694968314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",20,16,9.221280172077133,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,17,18.36620054637147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,7,22.071324648097765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,19,22.38500703375214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,17,13.518593589070155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,12,15.904554784066036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,17,17.965190838872097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,9,21.941391295051794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",30,11,31.22790392144671,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,17,17.509302258247505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,6,23.377506627356347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
